stlmt_corp_name,stlmt_corp_id,nrl_schl_name,nrl_schl_id,yr,xfr_sqrt,clr,stlmt_lon,stlmt_lat,nrl_lat,nrl_lon,typ,tot_xfr,fillcolor,fname,weight,color,pct_of_xfr,log,minutes
Gary Community School Corporation,4690,South Central Community School Corporation,4940,2023,1,#0868ac,-87.3711477,41.5812093,41.4650155,-86.8162286,Public,1,#d95f02,4690-4940,0,NA,0.01,-4.605170185988091,47.53333333333333
Gary Community School Corporation,4690,Union School Corporation,6795,2023,15.937377450509228,#0868ac,-87.3711477,41.5812093,40.0481017,-85.1251322,Public,254,#d95f02,4690-6795,0,NA,3.36,1.2119409739751128,199.53333333333333
Griffith Public Schools,4700,Clarksville Community School Corporation,1000,2023,3.872983346207417,#0868ac,-87.43458489999999,41.5320369,38.302952,-85.76037,Public,15,#d95f02,4700-1000,0,NA,5.08,1.6253112615903906,238.83333333333334
Griffith Public Schools,4700,Cloverdale Community Schools,6750,2023,2.449489742783178,#0868ac,-87.43458489999999,41.5320369,39.5109654,-86.78998399999999,Public,6,#d95f02,4700-6750,0,NA,2.03,0.7080357930536959,174.68333333333334
Griffith Public Schools,4700,Union School Corporation,6795,2023,6.4031242374328485,#0868ac,-87.43458489999999,41.5320369,40.0481017,-85.1251322,Public,41,#d95f02,4700-6795,0,NA,13.9,2.631888840136646,203.16666666666666
School City of Hammond,4710,Clarksville Community School Corporation,1000,2023,8.12403840463596,#0868ac,-87.5242863,41.6115627,38.302952,-85.76037,Public,66,#d95f02,4710-1000,0,NA,2.47,0.904218150639886,246.28333333333333
School City of Hammond,4710,Union School Corporation,6795,2023,13.96424004376894,#0868ac,-87.5242863,41.6115627,40.0481017,-85.1251322,Public,195,#d95f02,4710-6795,0,NA,7.3,1.9878743481543455,210.61666666666667
School Town of Highland,4720,Clarksville Community School Corporation,1000,2023,2.23606797749979,#0868ac,-87.46086129999999,41.5468806,38.302952,-85.76037,Public,5,#d95f02,4720-1000,0,NA,1.52,0.41871033485818504,239.9
School Town of Highland,4720,Cloverdale Community Schools,6750,2023,1,#0868ac,-87.46086129999999,41.5468806,39.5109654,-86.78998399999999,Public,1,#d95f02,4720-6750,0,NA,0.3,-1.203972804325936,175.75
School Town of Highland,4720,Union School Corporation,6795,2023,5.196152422706632,#0868ac,-87.46086129999999,41.5468806,40.0481017,-85.1251322,Public,27,#d95f02,4720-6795,0,NA,8.18,2.101692150614656,204.23333333333332
School City of Hobart,4730,Clarksville Community School Corporation,1000,2023,2.6457513110645907,#0868ac,-87.3049769,41.5215959,38.302952,-85.76037,Public,7,#d95f02,4730-1000,0,NA,2.53,0.9282193027394288,231.73333333333332
School City of Hobart,4730,Cloverdale Community Schools,6750,2023,2,#0868ac,-87.3049769,41.5215959,39.5109654,-86.78998399999999,Public,4,#d95f02,4730-6750,0,NA,1.44,0.3646431135879093,167.58333333333334
School City of Hobart,4730,Union School Corporation,6795,2023,2.8284271247461903,#0868ac,-87.3049769,41.5215959,40.0481017,-85.1251322,Public,8,#d95f02,4730-6795,0,NA,2.89,1.0612565021243408,196.06666666666666
School Town of Munster,4740,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-87.5015952,41.5582672,38.302952,-85.76037,Public,6,#d95f02,4740-1000,0,NA,3.43,1.2325602611778486,244.4
School Town of Munster,4740,Union School Corporation,6795,2023,3.605551275463989,#0868ac,-87.5015952,41.5582672,40.0481017,-85.1251322,Public,13,#d95f02,4740-6795,0,NA,7.43,2.005525858729668,208.71666666666667
School City of Whiting,4760,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-87.49049529999999,41.6814583,38.302952,-85.76037,Public,3,#d95f02,4760-1000,0,NA,3.75,1.3217558399823195,251
School City of Whiting,4760,Union School Corporation,6795,2023,3.1622776601683795,#0868ac,-87.49049529999999,41.6814583,40.0481017,-85.1251322,Public,10,#d95f02,4760-6795,0,NA,12.5,2.5257286443082556,215.33333333333334
New Prairie United School Corporation,4805,Clarksville Community School Corporation,1000,2023,3.7416573867739418,#0868ac,-86.5640075,41.6831176,38.302952,-85.76037,Public,14,#d95f02,4805-1000,0,NA,8.81,2.175887439948088,251.28333333333333
New Prairie United School Corporation,4805,South Central Community School Corporation,4940,2023,2,#0868ac,-86.5640075,41.6831176,41.4650155,-86.8162286,Public,4,#d95f02,4805-4940,0,NA,2.52,0.924258901523332,36.483333333333334
New Prairie United School Corporation,4805,Cloverdale Community Schools,6750,2023,1.4142135623730951,#0868ac,-86.5640075,41.6831176,39.5109654,-86.78998399999999,Public,2,#d95f02,4805-6750,0,NA,1.26,0.23111172096338664,186.83333333333334
New Prairie United School Corporation,4805,Union School Corporation,6795,2023,3.4641016151377544,#0868ac,-86.5640075,41.6831176,40.0481017,-85.1251322,Public,12,#d95f02,4805-6795,0,NA,7.55,2.0215475632609334,183.23333333333332
Metropolitan School District of New Durham Township,4860,Clarksville Community School Corporation,1000,2023,1,#0868ac,-86.8936823,41.5420471,38.302952,-85.76037,Public,1,#d95f02,4860-1000,0,NA,0.8,-0.2231435513142097,250.46666666666667
Metropolitan School District of New Durham Township,4860,South Central Community School Corporation,4940,2023,6.6332495807108,#0868ac,-86.8936823,41.5420471,41.4650155,-86.8162286,Public,44,#d95f02,4860-4940,0,NA,35.2,3.5610460826040513,17.283333333333335
Metropolitan School District of New Durham Township,4860,Union School Corporation,6795,2023,2,#0868ac,-86.8936823,41.5420471,40.0481017,-85.1251322,Public,4,#d95f02,4860-6795,0,NA,3.2,1.1631508098056809,197.21666666666667
Tri-Township Consolidated School Corporation,4915,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-86.898358,41.4305964,38.302952,-85.76037,Public,2,#d95f02,4915-1000,0,NA,0.79,-0.23572233352106983,230.83333333333334
Tri-Township Consolidated School Corporation,4915,South Central Community School Corporation,4940,2023,13.038404810405298,#0868ac,-86.898358,41.4305964,41.4650155,-86.8162286,Public,170,#d95f02,4915-4940,0,NA,66.93,4.203647297112551,15.633333333333333
Michigan City Area Schools,4925,Clarksville Community School Corporation,1000,2023,4.58257569495584,#0868ac,-86.8683842,41.7059153,38.302952,-85.76037,Public,21,#d95f02,4925-1000,0,NA,1.61,0.4762341789963717,254.61666666666667
Michigan City Area Schools,4925,South Central Community School Corporation,4940,2023,4,#0868ac,-86.8683842,41.7059153,41.4650155,-86.8162286,Public,16,#d95f02,4925-4940,0,NA,1.23,0.20701416938432612,28
Michigan City Area Schools,4925,Union School Corporation,6795,2023,7.54983443527075,#0868ac,-86.8683842,41.7059153,40.0481017,-85.1251322,Public,57,#d95f02,4925-6795,0,NA,4.37,1.4747630091074988,204.78333333333333
South Central Community School Corporation,4940,Clarksville Community School Corporation,1000,2023,1,#0868ac,-86.8162286,41.4650155,38.302952,-85.76037,Public,1,#d95f02,4940-1000,0,NA,1.05,0.04879016416943205,241.7
South Central Community School Corporation,4940,Union School Corporation,6795,2023,1.4142135623730951,#0868ac,-86.8162286,41.4650155,40.0481017,-85.1251322,Public,2,#d95f02,4940-6795,0,NA,2.11,0.7466879474879751,182.18333333333334
LaPorte Community School Corporation,4945,Clarksville Community School Corporation,1000,2023,2.8284271247461903,#0868ac,-86.71860889999999,41.589035,38.302952,-85.76037,Public,8,#d95f02,4945-1000,0,NA,0.82,-0.19845093872383832,255.7
LaPorte Community School Corporation,4945,South Central Community School Corporation,4940,2023,9.38083151964686,#0868ac,-86.71860889999999,41.589035,41.4650155,-86.8162286,Public,88,#d95f02,4945-4940,0,NA,9.03,2.200552367428894,20.533333333333335
LaPorte Community School Corporation,4945,Union School Corporation,6795,2023,5.830951894845301,#0868ac,-86.71860889999999,41.589035,40.0481017,-85.1251322,Public,34,#d95f02,4945-6795,0,NA,3.49,1.249901736214336,187.66666666666666
North Lawrence Community Schools,5075,Clarksville Community School Corporation,1000,2023,4.47213595499958,#0868ac,-86.4872149,38.8611619,38.302952,-85.76037,Public,20,#d95f02,5075-1000,0,NA,1.9,0.6418538861723947,84.56666666666666
North Lawrence Community Schools,5075,Union School Corporation,6795,2023,6.708203932499369,#0868ac,-86.4872149,38.8611619,40.0481017,-85.1251322,Public,45,#d95f02,5075-6795,0,NA,4.27,1.451613827240533,151.01666666666668
Mitchell Community Schools,5085,Clarksville Community School Corporation,1000,2023,3.3166247903554,#0868ac,-86.4767183,38.7360176,38.302952,-85.76037,Public,11,#d95f02,5085-1000,0,NA,3.97,1.3787660946990992,78.36666666666666
Mitchell Community Schools,5085,Union School Corporation,6795,2023,3.605551275463989,#0868ac,-86.4767183,38.7360176,40.0481017,-85.1251322,Public,13,#d95f02,5085-6795,0,NA,4.69,1.545432582458188,157.81666666666666
Frankton-Lapel Community Schools,5245,Union School Corporation,6795,2023,1.4142135623730951,#0868ac,-85.82314509999999,40.1497298,40.0481017,-85.1251322,Public,2,#d95f02,5245-6795,0,NA,1.57,0.45107561936021673,59.5
South Madison Community School Corporation,5255,Clarksville Community School Corporation,1000,2023,2.449489742783178,#0868ac,-85.7640148,40.000767,38.302952,-85.76037,Public,6,#d95f02,5255-1000,0,NA,2.08,0.7323678937132266,137.8
South Madison Community School Corporation,5255,Daleville Community Schools,1940,2023,1.7320508075688772,#0868ac,-85.7640148,40.000767,40.11991190000001,-85.555199,Public,3,#d95f02,5255-1940,0,NA,1.04,0.03922071315328133,21.15
South Madison Community School Corporation,5255,Beech Grove City Schools,5380,2023,1,#0868ac,-85.7640148,40.000767,39.7127309,-86.076734,Public,1,#d95f02,5255-5380,0,NA,0.35,-1.0498221244986778,51.9
South Madison Community School Corporation,5255,Union School Corporation,6795,2023,3.4641016151377544,#0868ac,-85.7640148,40.000767,40.0481017,-85.1251322,Public,12,#d95f02,5255-6795,0,NA,4.15,1.423108334242607,42.36666666666667
Alexandria Community School Corporation,5265,Clarksville Community School Corporation,1000,2023,1.7320508075688772,#0868ac,-85.6816096,40.2695711,38.302952,-85.76037,Public,3,#d95f02,5265-1000,0,NA,1.13,0.12221763272424913,160.68333333333334
Alexandria Community School Corporation,5265,Daleville Community Schools,1940,2023,2.8284271247461903,#0868ac,-85.6816096,40.2695711,40.11991190000001,-85.555199,Public,8,#d95f02,5265-1940,0,NA,3.01,1.1019400787607845,22.4
Alexandria Community School Corporation,5265,Cloverdale Community Schools,6750,2023,1,#0868ac,-85.6816096,40.2695711,39.5109654,-86.78998399999999,Public,1,#d95f02,5265-6750,0,NA,0.38,-0.9675840262617056,105.58333333333333
Alexandria Community School Corporation,5265,Union School Corporation,6795,2023,3.4641016151377544,#0868ac,-85.6816096,40.2695711,40.0481017,-85.1251322,Public,12,#d95f02,5265-6795,0,NA,4.51,1.506297153514587,49.81666666666667
Anderson Community School Corporation,5275,Clarksville Community School Corporation,1000,2023,6.164414002968976,#0868ac,-85.69845440000002,40.12642659999999,38.302952,-85.76037,Public,38,#d95f02,5275-1000,0,NA,0.97,-0.03045920748470857,147.91666666666666
Anderson Community School Corporation,5275,Cowan Community School Corporation,1900,2023,2.23606797749979,#0868ac,-85.69845440000002,40.12642659999999,40.1080198,-85.3931312,Public,5,#d95f02,5275-1900,0,NA,0.13,-2.0402208285265546,24.5
Anderson Community School Corporation,5275,Daleville Community Schools,1940,2023,21.42428528562855,#0868ac,-85.69845440000002,40.12642659999999,40.11991190000001,-85.555199,Public,459,#d95f02,5275-1940,0,NA,11.75,2.463853240590168,14.466666666666667
Anderson Community School Corporation,5275,Cloverdale Community Schools,6750,2023,1,#0868ac,-85.69845440000002,40.12642659999999,39.5109654,-86.78998399999999,Public,1,#d95f02,5275-6750,0,NA,0.03,-3.506557897319982,92.81666666666666
Anderson Community School Corporation,5275,Union School Corporation,6795,2023,11,#0868ac,-85.69845440000002,40.12642659999999,40.0481017,-85.1251322,Public,121,#d95f02,5275-6795,0,NA,3.1,1.1314021114911006,41.88333333333333
Elwood Community School Corporation,5280,Clarksville Community School Corporation,1000,2023,1.4142135623730951,#0868ac,-85.84278499999999,40.2918728,38.302952,-85.76037,Public,2,#d95f02,5280-1000,0,NA,0.79,-0.23572233352106983,157
Elwood Community School Corporation,5280,Eastern Howard School Corporation,3480,2023,1,#0868ac,-85.84278499999999,40.2918728,40.475289,-85.966644,Public,1,#d95f02,5280-3480,0,NA,0.4,-0.916290731874155,27.083333333333332
Elwood Community School Corporation,5280,Union School Corporation,6795,2023,3.4641016151377544,#0868ac,-85.84278499999999,40.2918728,40.0481017,-85.1251322,Public,12,#d95f02,5280-6795,0,NA,4.74,1.556037135706985,62.516666666666666
Metropolitan School District Decatur Township,5300,Clarksville Community School Corporation,1000,2023,4,#0868ac,-86.27707710000001,39.6864815,38.302952,-85.76037,Public,16,#d95f02,5300-1000,0,NA,1.63,0.4885800148186709,104.93333333333334
Metropolitan School District Decatur Township,5300,Beech Grove City Schools,5380,2023,2.6457513110645907,#0868ac,-86.27707710000001,39.6864815,39.7127309,-86.076734,Public,7,#d95f02,5300-5380,0,NA,0.71,-0.342490308946776,18.65
Metropolitan School District Decatur Township,5300,Cloverdale Community Schools,6750,2023,2.6457513110645907,#0868ac,-86.27707710000001,39.6864815,39.5109654,-86.78998399999999,Public,7,#d95f02,5300-6750,0,NA,0.71,-0.342490308946776,40.25
Metropolitan School District Decatur Township,5300,Union School Corporation,6795,2023,7.874007874011811,#0868ac,-86.27707710000001,39.6864815,40.0481017,-85.1251322,Public,62,#d95f02,5300-6795,0,NA,6.31,1.8421356765531216,85.81666666666666
Franklin Township Community School Corporation,5310,Clarksville Community School Corporation,1000,2023,3.3166247903554,#0868ac,-86.0181253,39.6782549,38.302952,-85.76037,Public,11,#d95f02,5310-1000,0,NA,0.61,-0.4942963218147801,100.13333333333334
Franklin Township Community School Corporation,5310,Beech Grove City Schools,5380,2023,10.535653752852738,#0868ac,-86.0181253,39.6782549,39.7127309,-86.076734,Public,111,#d95f02,5310-5380,0,NA,6.13,1.81319474994812,10.6
Franklin Township Community School Corporation,5310,Cloverdale Community Schools,6750,2023,2.8284271247461903,#0868ac,-86.0181253,39.6782549,39.5109654,-86.78998399999999,Public,8,#d95f02,5310-6750,0,NA,0.44,-0.8209805520698302,58.18333333333333
Franklin Township Community School Corporation,5310,Union School Corporation,6795,2023,7,#0868ac,-86.0181253,39.6782549,40.0481017,-85.1251322,Public,49,#d95f02,5310-6795,0,NA,2.71,0.9969486348916096,78.46666666666667
Metropolitan School District Lawrence Township,5330,Clarksville Community School Corporation,1000,2023,4.898979485566356,#0868ac,-85.971256,39.8775748,38.302952,-85.76037,Public,24,#d95f02,5330-1000,0,NA,0.95,-0.05129329438755058,118.06666666666666
Metropolitan School District Lawrence Township,5330,Eastern Howard School Corporation,3480,2023,1.4142135623730951,#0868ac,-85.971256,39.8775748,40.475289,-85.966644,Public,2,#d95f02,5330-3480,0,NA,0.08,-2.5257286443082556,59.88333333333333
Metropolitan School District Lawrence Township,5330,Beech Grove City Schools,5380,2023,1.4142135623730951,#0868ac,-85.971256,39.8775748,39.7127309,-86.076734,Public,2,#d95f02,5330-5380,0,NA,0.08,-2.5257286443082556,31.5
Metropolitan School District Lawrence Township,5330,Cloverdale Community Schools,6750,2023,3.605551275463989,#0868ac,-85.971256,39.8775748,39.5109654,-86.78998399999999,Public,13,#d95f02,5330-6750,0,NA,0.52,-0.6539264674066639,64.41666666666667
Metropolitan School District Lawrence Township,5330,Union School Corporation,6795,2023,9.219544457292889,#0868ac,-85.971256,39.8775748,40.0481017,-85.1251322,Public,85,#d95f02,5330-6795,0,NA,3.38,1.2178757094949273,66.08333333333333
Perry Township Schools,5340,Clarksville Community School Corporation,1000,2023,5.196152422706632,#0868ac,-86.13591149999999,39.6715735,38.302952,-85.76037,Public,27,#d95f02,5340-1000,0,NA,0.88,-0.12783337150988489,99.81666666666666
Perry Township Schools,5340,Beech Grove City Schools,5380,2023,13.2664991614216,#0868ac,-86.13591149999999,39.6715735,39.7127309,-86.076734,Public,176,#d95f02,5340-5380,0,NA,5.72,1.7439688053917064,13.516666666666667
Perry Township Schools,5340,Cloverdale Community Schools,6750,2023,1,#0868ac,-86.13591149999999,39.6715735,39.5109654,-86.78998399999999,Public,1,#d95f02,5340-6750,0,NA,0.03,-3.506557897319982,47.333333333333336
Perry Township Schools,5340,Union School Corporation,6795,2023,9,#0868ac,-86.13591149999999,39.6715735,40.0481017,-85.1251322,Public,81,#d95f02,5340-6795,0,NA,2.63,0.9669838461896731,80.68333333333334
Metropolitan School District Pike Township,5350,Clarksville Community School Corporation,1000,2023,4,#0868ac,-86.2591214,39.878646,38.302952,-85.76037,Public,16,#d95f02,5350-1000,0,NA,0.82,-0.19845093872383832,117.25
Metropolitan School District Pike Township,5350,Cloverdale Community Schools,6750,2023,2,#0868ac,-86.2591214,39.878646,39.5109654,-86.78998399999999,Public,4,#d95f02,5350-6750,0,NA,0.21,-1.5606477482646683,53.333333333333336
Metropolitan School District Pike Township,5350,Union School Corporation,6795,2023,7.874007874011811,#0868ac,-86.2591214,39.878646,40.0481017,-85.1251322,Public,62,#d95f02,5350-6795,0,NA,3.19,1.1600209167967532,80.31666666666666
Metropolitan School District Warren Township,5360,Clarksville Community School Corporation,1000,2023,5.196152422706632,#0868ac,-86.00868530000001,39.781537,38.302952,-85.76037,Public,27,#d95f02,5360-1000,0,NA,0.97,-0.03045920748470857,109.68333333333334
Metropolitan School District Warren Township,5360,Beech Grove City Schools,5380,2023,9.055385138137416,#0868ac,-86.00868530000001,39.781537,39.7127309,-86.076734,Public,82,#d95f02,5360-5380,0,NA,2.95,1.0818051703517284,16.7
