corp_ID,corp_name,schl_ID,schl_name,enrlmnt,year,type
9400,KIPP Indy College Prep Middle,5860,KIPP Indy College Prep Middle,296,2019,p
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,509,2019,p
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,211,2019,p
9430,Tindley Summit Academy,5629,Tindley Summit Academy,260,2019,p
9445,Charles A Tindley Accelerated Sch,6208,Charles A Tindley Accelerated Sch,232,2019,p
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,1086,2019,p
9465,Rural Community Schools Inc,7951,Rural Community Academy,135,2019,p
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,589,2019,p
9495,Joshua Academy,8203,Joshua Academy,200,2019,p
9505,Indiana Agriculture and Technology,5472,Indiana Agriculture and Technology,130,2019,p
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,1439,2019,p
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,883,2019,p
9555,East Chicago Urban Enterprise Acad,3935,East Chicago Urban Enterprise Acad,415,2019,p
9575,Indpls Lighthouse Charter School,5523,Indpls Lighthouse Charter School,888,2019,p
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,501,2019,p
9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,125,2019,p
9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,326,2019,p
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,678,2019,p
9620,Burris Laboratory School,1441,Burris Laboratory School,669,2019,p
9625,Indiana Academy for Sci Math Hmn,1443,Indiana Academy for Sci Math Hmn,307,2019,p
9640,Options Charter School Noblesville,2551,Options Charter School Noblesville,302,2019,p
9645,Avondale Meadows Academy,5716,Avondale Meadows Academy,437,2019,p
9650,Herron Charter,5724,Herron High School,889,2019,p
9655,Hope Academy,5292,Hope Academy,25,2019,p
9665,Geist Montessori Academy,2572,Geist Montessori Academy,382,2019,p
9670,Indianapolis Metropolitan High Sch,5664,Indianapolis Metropolitan High Sch,240,2019,p
9680,Paramount Brookside,5508,Paramount Brookside,801,2019,p
9685,Aspire Charter Academy,4043,Aspire Charter Academy,694,2019,p
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,230,2019,p
9705,Hammond Academy of Science & Tech,4486,Hammond Academy of Science & Tech,553,2019,p
9725,Canaan Community Academy,3312,Canaan Community Academy,125,2019,p
9730,Neighbors' New Vistas High School,6864,Neighbors' New Vistas High School,231,2019,p
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,178,2019,p
9740,Thurgood Marshall Leadership Acad,0138,Thurgood Marshall Leadership Acad,117,2019,p
9750,Excel Center - Anderson,4904,Excel Center - Anderson,313,2019,p
9760,Smith Academy for Excellence,0242,Smith Academy for Excellence,82,2019,p
9770,Indianapolis Lighthouse East,5524,Indianapolis Lighthouse East,363,2019,p
9780,Indianapolis Academy of Excellence,5761,Indianapolis Academy of Excellence,148,2019,p
9785,IN Math & Science Academy,5837,IN Math & Science Academy,563,2019,p
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,755,2019,p
9795,Dr Robert H Faulkner Academy,2411,Dr Robert H Faulkner Academy,93,2019,p
9805,Hoosier Academy - Indianapolis,2527,Hoosier Academy - Indianapolis,182,2019,p
9835,The Bloomington Project School,6215,The Bloomington Project School,279,2019,p
9840,Excel Center - University Heights,5749,Excel Center - University Heights,401,2019,p
9855,Excel Center - Noblesville,5748,Excel Center - Noblesville,191,2019,p
9870,Discovery Charter School,6824,Discovery Charter School,535,2019,p
9875,Rock Creek Community Academy,0771,Rock Creek Community Academy,520,2019,p
9880,Career Academy High School,7567,Career Academy High School,305,2019,p
9885,Gary Middle College,4027,Gary Middle College,242,2019,p
9890,Indiana Virtual School,2488,Indiana Virtual School,984,2019,p
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,682,2019,p
9900,Excel Center - South Bend,7566,Excel Center - South Bend,281,2019,p
9905,Indiana Connections Academy,7944,Indiana Connections Academy,4852,2019,p
9910,Excel Center for Adult Learners,5669,Excel Center For Adult Learners,1192,2019,p
9915,Marion Academy,5903,Marion Academy,172,2019,p
9920,Damar Charter Academy,5191,Damar Charter Academy,194,2019,p
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,216,2019,p
9935,Vision Academy,5899,Vision Academy,429,2019,p
9940,Tindley Collegiate Academy,5914,Tindley Collegiate Academy,276,2019,p
9945,Tindley Renaissance Academy,5926,Tindley Renaissance Academy,399,2019,p
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,407,2019,p
9955,Mays Community Academy,7231,Mays Community Academy,213,2019,p
9960,Success Academy Primary School,7562,Success Academy Primary School,609,2019,p
9965,Career Academy Middle School,7563,Career Academy Middle School,340,2019,p
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,89,2019,p
9975,Global Preparatory Academy,1112,Global Preparatory Academy,484,2019,p
9980,Steel City Academy,1113,Steel City Academy,443,2019,p
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,333,2019,p
9990,Higher Institute of Arts & Tech,1116,Higher Institute of Arts & Tech,166,2019,p
9995,Excel Center - Shelbyville,1117,Excel Center - Shelbyville,159,2019,p
0015,Adams Central Community Schools,0013,Adams Central Middle School,312,2020,p
0015,Adams Central Community Schools,0020,Adams Central Elementary School,637,2020,p
0015,Adams Central Community Schools,0021,Adams Central High School,355,2020,p
0025,North Adams Community Schools,0029,Bellmont Senior High School,674,2020,p
0025,North Adams Community Schools,0033,Bellmont Middle School,348,2020,p
0025,North Adams Community Schools,0037,Bellmont Elementary,722,2020,p
0035,South Adams Schools,0017,South Adams Middle School,283,2020,p
0035,South Adams Schools,0023,South Adams High School,351,2020,p
0035,South Adams Schools,0025,South Adams Elementary School,664,2020,p
0125,M S D Southwest Allen County Schls,0045,Aboite Elementary School,469,2020,p
0125,M S D Southwest Allen County Schls,0046,Whispering Meadow Elementary Sch,572,2020,p
0125,M S D Southwest Allen County Schls,0047,Homestead Senior High School,2480,2020,p
0125,M S D Southwest Allen County Schls,0063,Summit Middle School,796,2020,p
0125,M S D Southwest Allen County Schls,0064,Lafayette Meadow School,682,2020,p
0125,M S D Southwest Allen County Schls,0067,Woodside Middle School,1019,2020,p
0125,M S D Southwest Allen County Schls,0068,Haverhill Elementary School,434,2020,p
0125,M S D Southwest Allen County Schls,0071,Deer Ridge Elementary,406,2020,p
0125,M S D Southwest Allen County Schls,0072,Covington Elementary School,827,2020,p
0225,Northwest Allen County Schools,0069,Arcola School,181,2020,p
0225,Northwest Allen County Schools,0079,Maple Creek Middle School,910,2020,p
0225,Northwest Allen County Schools,0087,Hickory Center Elementary School,406,2020,p
0225,Northwest Allen County Schools,0089,Huntertown Elementary School,648,2020,p
0225,Northwest Allen County Schools,0090,Carroll Middle School,971,2020,p
0225,Northwest Allen County Schools,0091,Carroll High School,2442,2020,p
0225,Northwest Allen County Schools,0092,Perry Hill Elementary School,601,2020,p
0225,Northwest Allen County Schools,0094,Oak View Elementary School,530,2020,p
0225,Northwest Allen County Schools,0095,Cedar Canyon Elementary School,605,2020,p
0225,Northwest Allen County Schools,0096,Eel River Elementary School,563,2020,p
0235,Fort Wayne Community Schools,0100,Allen Co Juvenile Center,6,2020,p
0235,Fort Wayne Community Schools,0101,North Side High School,1557,2020,p
0235,Fort Wayne Community Schools,0102,R Nelson Snider High School,1813,2020,p
0235,Fort Wayne Community Schools,0105,South Side High School,1391,2020,p
0235,Fort Wayne Community Schools,0107,Blackhawk Middle School,836,2020,p
0235,Fort Wayne Community Schools,0118,Jeff H Towles Intermediate School,605,2020,p
0235,Fort Wayne Community Schools,0119,Jefferson Middle School,735,2020,p
0235,Fort Wayne Community Schools,0121,Kekionga Middle School,554,2020,p
0235,Fort Wayne Community Schools,0125,Lakeside Middle School,520,2020,p
0235,Fort Wayne Community Schools,0126,Lane Middle School,750,2020,p
0235,Fort Wayne Community Schools,0127,Memorial Park Middle School,601,2020,p
0235,Fort Wayne Community Schools,0128,Miami Middle School,569,2020,p
0235,Fort Wayne Community Schools,0129,Northwood Middle School,626,2020,p
0235,Fort Wayne Community Schools,0133,Portage Middle School,458,2020,p
0235,Fort Wayne Community Schools,0134,Weisser Park Elementary School,615,2020,p
0235,Fort Wayne Community Schools,0136,Fairfield Elementary School,537,2020,p
0235,Fort Wayne Community Schools,0137,Merle J Abbett Elementary School,497,2020,p
0235,Fort Wayne Community Schools,0141,Adams Elementary School,298,2020,p
0235,Fort Wayne Community Schools,0149,Bloomingdale Elementary School,351,2020,p
0235,Fort Wayne Community Schools,0151,Bunche Elementary School,233,2020,p
0235,Fort Wayne Community Schools,0153,Brentwood Elementary School,456,2020,p
0235,Fort Wayne Community Schools,0154,Fred H Croninger Elementary School,645,2020,p
0235,Fort Wayne Community Schools,0157,Forest Park Elementary School,613,2020,p
0235,Fort Wayne Community Schools,0161,Franke Park Elementary School,454,2020,p
0235,Fort Wayne Community Schools,0162,Glenwood Park Elementary School,581,2020,p
0235,Fort Wayne Community Schools,0164,J Wilbur Haley Elementary School,625,2020,p
0235,Fort Wayne Community Schools,0177,Wayne High School,1383,2020,p
0235,Fort Wayne Community Schools,0178,Harrison Hill Elementary School,649,2020,p
0235,Fort Wayne Community Schools,0186,Mabel K Holland Elementary School,458,2020,p
0235,Fort Wayne Community Schools,0189,Indian Village Elementary School,444,2020,p
0235,Fort Wayne Community Schools,0193,John S Irwin Elementary School,302,2020,p
0235,Fort Wayne Community Schools,0197,Lindley Elementary School,329,2020,p
0235,Fort Wayne Community Schools,0205,Maplewood Elementary School,518,2020,p
0235,Fort Wayne Community Schools,0209,Willard Shambaugh Elementary Sch,321,2020,p
0235,Fort Wayne Community Schools,0217,Northcrest Elementary School,463,2020,p
0235,Fort Wayne Community Schools,0219,Northrop High School,2087,2020,p
0235,Fort Wayne Community Schools,0221,Francis M Price Elementary School,453,2020,p
0235,Fort Wayne Community Schools,0233,Saint Joseph Central School,430,2020,p
0235,Fort Wayne Community Schools,0239,Robert C Harris Elementary School,352,2020,p
0235,Fort Wayne Community Schools,0240,Shawnee Middle School,760,2020,p
0235,Fort Wayne Community Schools,0241,Whitney M Young Early Childhood,220,2020,p
0235,Fort Wayne Community Schools,0249,Levan R Scott Academy,393,2020,p
0235,Fort Wayne Community Schools,0253,South Wayne Elementary School,389,2020,p
0235,Fort Wayne Community Schools,0257,Study Elementary School,295,2020,p
0235,Fort Wayne Community Schools,0265,Washington Elementary School,248,2020,p
0235,Fort Wayne Community Schools,0269,Washington Center Elementary Sch,493,2020,p
0235,Fort Wayne Community Schools,0270,Lincoln Elementary School,666,2020,p
0235,Fort Wayne Community Schools,0273,Waynedale Elementary School,456,2020,p
0235,Fort Wayne Community Schools,0275,Arlington Elementary School,451,2020,p
0255,East Allen County Schools,0043,Prince Chapman Academy,828,2020,p
0255,East Allen County Schools,0049,Leo Junior/Senior High School,1400,2020,p
0255,East Allen County Schools,0053,Leo Elementary School,627,2020,p
0255,East Allen County Schools,0081,Heritage Jr/Sr High School,793,2020,p
0255,East Allen County Schools,0083,New Haven Primary School,468,2020,p
0255,East Allen County Schools,0281,Heritage Elementary School,543,2020,p
0255,East Allen County Schools,0285,Woodlan Jr/Sr High School,713,2020,p
0255,East Allen County Schools,0291,Cedarville Elementary School,824,2020,p
0255,East Allen County Schools,0294,Paul Harding Jr High School,417,2020,p
0255,East Allen County Schools,0297,New Haven Jr/Sr High School,1281,2020,p
0255,East Allen County Schools,0305,New Haven Intermediate School,571,2020,p
0255,East Allen County Schools,0310,Southwick Elementary School,629,2020,p
0255,East Allen County Schools,0318,EACS Early Childhood Preschool,54,2020,p
0255,East Allen County Schools,0323,Woodlan Elementary School,548,2020,p
0255,East Allen County Schools,0394,East Allen University,314,2020,p
0365,Bartholomew Con School Corp,0328,Clifty Creek Elementary School,567,2020,p
0365,Bartholomew Con School Corp,0346,CSA Lincoln Campus,373,2020,p
0365,Bartholomew Con School Corp,0353,Mount Healthy Elementary School,464,2020,p
0365,Bartholomew Con School Corp,0354,Richard L Johnson Early Educ Cntr,106,2020,p
0365,Bartholomew Con School Corp,0357,Parkside Elementary School,784,2020,p
0365,Bartholomew Con School Corp,0363,W D Richards Elementary School,555,2020,p
0365,Bartholomew Con School Corp,0366,Rockcreek Elementary School,351,2020,p
0365,Bartholomew Con School Corp,0369,Lillian Schmitt Elementary School,646,2020,p
0365,Bartholomew Con School Corp,0371,L F Smith Elementary,472,2020,p
0365,Bartholomew Con School Corp,0375,CSA Fodrea Campus,371,2020,p
0365,Bartholomew Con School Corp,0377,Taylorsville Elementary School,618,2020,p
0365,Bartholomew Con School Corp,0390,Central Middle School,893,2020,p
0365,Bartholomew Con School Corp,0392,Southside Elementary School,902,2020,p
0365,Bartholomew Con School Corp,0395,Northside Middle School,853,2020,p
0365,Bartholomew Con School Corp,0397,Columbus North High School,2047,2020,p
0365,Bartholomew Con School Corp,0399,Columbus East High School,1497,2020,p
0370,Flat Rock-Hawcreek School Corp,0409,Hope Elementary School,490,2020,p
0370,Flat Rock-Hawcreek School Corp,0410,Hauser Jr-Sr High School,449,2020,p
0395,Benton Community School Corp,0421,Otterbein Elementary School,296,2020,p
0395,Benton Community School Corp,0433,Boswell Elementary School,160,2020,p
0395,Benton Community School Corp,0445,Benton Central Jr-Sr High School,842,2020,p
0395,Benton Community School Corp,0446,Prairie Crossing Elementary School,433,2020,p
0515,Blackford County Schools,0485,Montpelier School,177,2020,p
0515,Blackford County Schools,0489,Blackford Jr-Sr High School,735,2020,p
0515,Blackford County Schools,0494,North Side Elementary School,383,2020,p
0515,Blackford County Schools,0501,Southside Elementary School,277,2020,p
0615,Western Boone Co Com Sch Dist,0521,Granville Wells Elementary School,440,2020,p
0615,Western Boone Co Com Sch Dist,0537,Thorntown Elementary School,493,2020,p
0615,Western Boone Co Com Sch Dist,0539,Western Boone Jr-Sr High School,799,2020,p
0630,Zionsville Community Schools,0510,Zionsville West Middle School,1170,2020,p
0630,Zionsville Community Schools,0511,Zionsville Middle School,1197,2020,p
0630,Zionsville Community Schools,0512,Zionsville Community High School,2096,2020,p
0630,Zionsville Community Schools,0514,Eagle Elementary School,404,2020,p
0630,Zionsville Community Schools,0517,Zionsville Pleasant View Elem Sch,809,2020,p
0630,Zionsville Community Schools,0541,Union Elementary School,679,2020,p
0630,Zionsville Community Schools,0542,Stonegate Elementary,522,2020,p
0630,Zionsville Community Schools,0544,Boone Meadow,558,2020,p
0665,Lebanon Community School Corp,0534,Perry Worth Elementary School,399,2020,p
0665,Lebanon Community School Corp,0553,Lebanon Senior High School,975,2020,p
0665,Lebanon Community School Corp,0557,Lebanon Middle School,782,2020,p
0665,Lebanon Community School Corp,0561,Central Elementary School,366,2020,p
0665,Lebanon Community School Corp,0565,Harney Elementary School,447,2020,p
0665,Lebanon Community School Corp,0569,Hattie B Stokes Elementary School,412,2020,p
0670,Brown County School Corporation,0571,Brown County Intermediate School,272,2020,p
0670,Brown County School Corporation,0573,Brown County High School,577,2020,p
0670,Brown County School Corporation,0577,Van Buren Elementary School,235,2020,p
0670,Brown County School Corporation,0581,Helmsburg Elementary School,230,2020,p
0670,Brown County School Corporation,0585,Sprunica Elementary School,276,2020,p
0670,Brown County School Corporation,0587,Brown County Junior High,268,2020,p
0750,Carroll Consolidated School Corp,0621,Carroll Senior High School,318,2020,p
0750,Carroll Consolidated School Corp,0623,Carroll Junior High School,189,2020,p
0750,Carroll Consolidated School Corp,0629,Carroll Elementary School,574,2020,p
0755,Delphi Community School Corp,0609,Delphi Community Middle School,316,2020,p
0755,Delphi Community School Corp,0637,Delphi Community High School,449,2020,p
0755,Delphi Community School Corp,0641,Delphi Community Elementary School,625,2020,p
0775,Pioneer Regional School Corp,0645,Pioneer Jr-Sr High School,432,2020,p
0775,Pioneer Regional School Corp,0649,Pioneer Elementary School,550,2020,p
0815,Lewis Cass Schools,0689,Lewis Cass High School,443,2020,p
0815,Lewis Cass Schools,0691,Lewis Cass Junior High School,307,2020,p
0815,Lewis Cass Schools,0695,Lewis Cass Elementary School,626,2020,p
0875,Logansport Community Sch Corp,0701,Logansport Community High School,1239,2020,p
0875,Logansport Community Sch Corp,0702,Logansport Junior High School,647,2020,p
0875,Logansport Community Sch Corp,0705,Franklin Elementary School,377,2020,p
0875,Logansport Community Sch Corp,0709,Fairview Elementary School,398,2020,p
0875,Logansport Community Sch Corp,0711,Landis Elementary School,837,2020,p
0875,Logansport Community Sch Corp,0713,Columbia Elementary School,463,2020,p
0875,Logansport Community Sch Corp,0715,Columbia 6th Grade Academy,343,2020,p
0940,West Clark Community Schools,0765,Henryville Jr & Sr High School,501,2020,p
0940,West Clark Community Schools,0767,Henryville Elementary School,692,2020,p
0940,West Clark Community Schools,0777,Silver Creek High School,858,2020,p
0940,West Clark Community Schools,0781,Silver Creek Middle School,687,2020,p
0940,West Clark Community Schools,0789,Silver Creek Elementary School,837,2020,p
0940,West Clark Community Schools,0813,William W Borden High School,336,2020,p
0940,West Clark Community Schools,0815,William W Borden Elementary School,306,2020,p
0940,West Clark Community Schools,0818,Silver Creek Primary School,421,2020,p
1000,Clarksville Community School Corp,0833,Clarksville Senior High School,424,2020,p
1000,Clarksville Community School Corp,0845,Clarksville Elementary School,545,2020,p
1000,Clarksville Community School Corp,0851,Clarksville Middle School,395,2020,p
1010,Greater Clark County Schools,0755,W E Wilson Elementary,465,2020,p
1010,Greater Clark County Schools,0761,Thomas Jefferson Elementary School,340,2020,p
1010,Greater Clark County Schools,0801,Northaven Elementary School,523,2020,p
1010,Greater Clark County Schools,0805,Utica Elementary School,533,2020,p
1010,Greater Clark County Schools,0807,New Washington Elementary School,304,2020,p
1010,Greater Clark County Schools,0809,New Washington Middle/High School,337,2020,p
1010,Greater Clark County Schools,0821,Charlestown Senior High School,702,2020,p
1010,Greater Clark County Schools,0825,Jonathan Jennings Elementary Sch,504,2020,p
1010,Greater Clark County Schools,0829,Pleasant Ridge Elementary School,477,2020,p
1010,Greater Clark County Schools,0849,Jeffersonville High School,2033,2020,p
1010,Greater Clark County Schools,0853,Parkview Middle School,741,2020,p
1010,Greater Clark County Schools,0863,Charlestown Middle School,559,2020,p
1010,Greater Clark County Schools,0865,Bridgepoint Elementary School,379,2020,p
1010,Greater Clark County Schools,0869,Maple Elementary School,163,2020,p
1010,Greater Clark County Schools,0871,Riverside Elementary School,493,2020,p
1010,Greater Clark County Schools,0877,Spring Hill Elementary School,182,2020,p
1010,Greater Clark County Schools,0879,Parkwood Elementary School,547,2020,p
1010,Greater Clark County Schools,0883,River Valley Middle School,982,2020,p
1010,Greater Clark County Schools,0886,Old Corden Porter School,46,2020,p
1125,Clay Community Schools,0895,Clay City Elementary School,345,2020,p
1125,Clay Community Schools,0897,Clay City Jr-Sr High School,387,2020,p
1125,Clay Community Schools,0901,Jackson Township Elementary School,276,2020,p
1125,Clay Community Schools,0907,Staunton Elementary School,338,2020,p
1125,Clay Community Schools,0923,Van Buren Elementary School,266,2020,p
1125,Clay Community Schools,0925,North Clay Middle School,796,2020,p
1125,Clay Community Schools,0933,Northview High School,975,2020,p
1125,Clay Community Schools,0941,East Side Elementary School,239,2020,p
1125,Clay Community Schools,0942,Forest Park Elementary School,250,2020,p
1125,Clay Community Schools,0949,Meridian Street Elementary School,269,2020,p
1150,Clinton Central School Corporation,0957,Clinton Central Junior-Senior HS,418,2020,p
1150,Clinton Central School Corporation,0961,Clinton Central Elementary School,446,2020,p
1160,Clinton Prairie School Corporation,0977,Clinton Prairie Jr-Sr High School,543,2020,p
1160,Clinton Prairie School Corporation,0981,Clinton Prairie Elementary School,699,2020,p
1170,Community Schools of Frankfort,0997,Frankfort High School,886,2020,p
1170,Community Schools of Frankfort,0999,Frankfort Middle School,767,2020,p
1170,Community Schools of Frankfort,1014,Blue Ridge Primary Elementary Sch,502,2020,p
1170,Community Schools of Frankfort,1015,Green Meadows Intermediate Elem,454,2020,p
1170,Community Schools of Frankfort,1020,Suncrest Elementary School,577,2020,p
1180,Rossville Con School District,1021,Rossville Middle/Senior High Sch,547,2020,p
1180,Rossville Con School District,1033,Rossville Elementary School,461,2020,p
1300,Crawford County Community Sch Corp,1037,South Crawford Elementary School,170,2020,p
1300,Crawford County Community Sch Corp,1045,West Crawford Elementary School,234,2020,p
1300,Crawford County Community Sch Corp,1059,Crawford County High School,452,2020,p
1300,Crawford County Community Sch Corp,1061,Crawford County Middle School,359,2020,p
1300,Crawford County Community Sch Corp,1065,East Crawford Elementary School,302,2020,p
1315,Barr-Reeve Community Schools Inc,1069,Barr Reeve Middle/High School,467,2020,p
1315,Barr-Reeve Community Schools Inc,1073,Barr Reeve Primary Grade School,192,2020,p
1315,Barr-Reeve Community Schools Inc,1075,Barr Reeve Elementary School,307,2020,p
1375,North Daviess Com Schools,1090,North Daviess Elementary School,682,2020,p
1375,North Daviess Com Schools,1121,North Daviess Jr-Sr High School,492,2020,p
1405,Washington Community Schools,1103,Lena Dunn Elementary School,405,2020,p
1405,Washington Community Schools,1105,Veale Elementary School,168,2020,p
1405,Washington Community Schools,1123,Washington Junior High School,416,2020,p
1405,Washington Community Schools,1125,Washington High School,724,2020,p
1405,Washington Community Schools,1129,North Elementary School,381,2020,p
1405,Washington Community Schools,1133,Helen Griffith Elementary School,384,2020,p
1560,Sunman-Dearborn Com Sch Corp,1189,North Dearborn Elementary School,658,2020,p
1560,Sunman-Dearborn Com Sch Corp,1190,Sunman-Dearborn Middle School,892,2020,p
1560,Sunman-Dearborn Com Sch Corp,1193,Bright Elementary School,538,2020,p
1560,Sunman-Dearborn Com Sch Corp,7211,Sunman Elementary School,336,2020,p
1560,Sunman-Dearborn Com Sch Corp,7213,East Central High School,1265,2020,p
1600,South Dearborn Community Sch Corp,1141,Dillsboro Elementary School,234,2020,p
1600,South Dearborn Community Sch Corp,1165,Manchester Elementary School,233,2020,p
1600,South Dearborn Community Sch Corp,1169,Moores Hill Elementary School,130,2020,p
1600,South Dearborn Community Sch Corp,1172,South Dearborn Middle School,350,2020,p
1600,South Dearborn Community Sch Corp,1179,South Dearborn High School,760,2020,p
1600,South Dearborn Community Sch Corp,1197,Aurora Elementary School,507,2020,p
1620,Lawrenceburg Community School Corp,1177,Lawrenceburg High School,688,2020,p
1620,Lawrenceburg Community School Corp,1209,Greendale Middle School,468,2020,p
1620,Lawrenceburg Community School Corp,1210,Lawrenceburg Primary School,472,2020,p
1620,Lawrenceburg Community School Corp,1217,Central Elementary School,458,2020,p
1655,Decatur County Community Schools,1263,South Decatur Jr-Sr High School,445,2020,p
1655,Decatur County Community Schools,1265,South Decatur Elementary School,454,2020,p
1655,Decatur County Community Schools,1266,North Decatur Elementary School,529,2020,p
1655,Decatur County Community Schools,1267,North Decatur Jr-Sr High School,509,2020,p
1730,Greensburg Community Schools,1268,Greensburg Community High School,708,2020,p
1730,Greensburg Community Schools,1269,Greensburg Community Jr High,474,2020,p
1730,Greensburg Community Schools,1270,Greensburg Elementary,961,2020,p
1805,DeKalb Co Eastern Com Sch Dist,1317,Eastside Junior-Senior High School,643,2020,p
1805,DeKalb Co Eastern Com Sch Dist,1321,Butler Elementary School,421,2020,p
1805,DeKalb Co Eastern Com Sch Dist,1335,Riverdale Elementary School,309,2020,p
1820,Garrett-Keyser-Butler Com Sch Corp,1325,Garrett High School,598,2020,p
1820,Garrett-Keyser-Butler Com Sch Corp,1329,J E Ober Elementary School,733,2020,p
1820,Garrett-Keyser-Butler Com Sch Corp,1331,Garrett Middle School,439,2020,p
1835,DeKalb Co Ctl United Sch Dist,1341,Waterloo Elementary School,221,2020,p
1835,DeKalb Co Ctl United Sch Dist,1345,DeKalb High School,1114,2020,p
1835,DeKalb Co Ctl United Sch Dist,1346,DeKalb Middle School,808,2020,p
1835,DeKalb Co Ctl United Sch Dist,1351,James R Watson Elementary School,570,2020,p
1835,DeKalb Co Ctl United Sch Dist,1357,McKenney-Harrison Elementary Sch,651,2020,p
1835,DeKalb Co Ctl United Sch Dist,1359,Country Meadow Elementary School,296,2020,p
1875,Delaware Community School Corp,1365,Royerton Elementary School,635,2020,p
1875,Delaware Community School Corp,1367,Delta Middle School,643,2020,p
1875,Delaware Community School Corp,1369,Delta High School,827,2020,p
1875,Delaware Community School Corp,1409,Eaton Elementary School,278,2020,p
1875,Delaware Community School Corp,1520,Albany Elementary School,283,2020,p
1885,Wes-Del Community Schools,1372,Wes-Del Middle/Senior High School,464,2020,p
1885,Wes-Del Community Schools,1412,Wes-Del Preschool,24,2020,p
1885,Wes-Del Community Schools,1413,Wes-Del Elementary School,366,2020,p
1895,Liberty-Perry Community Sch Corp,1375,Wapahani High School,364,2020,p
1895,Liberty-Perry Community Sch Corp,1377,Selma Middle School,265,2020,p
1895,Liberty-Perry Community Sch Corp,1381,Selma Elementary School,575,2020,p
1900,Cowan Community School Corp,1385,Cowan Elementary School,434,2020,p
1900,Cowan Community School Corp,1386,Cowan High School,370,2020,p
1910,Yorktown Community Schools,1387,Yorktown Middle School,620,2020,p
1910,Yorktown Community Schools,1389,Yorktown High School,782,2020,p
1910,Yorktown Community Schools,1393,Yorktown Elementary School,635,2020,p
1910,Yorktown Community Schools,1395,Pleasant View Elementary School,648,2020,p
1940,Daleville Community Schools,1401,Daleville Jr-Sr High School,427,2020,p
1940,Daleville Community Schools,1405,Daleville Elementary School,547,2020,p
1970,Muncie Community Schools,1421,Muncie Central High School,1300,2020,p
1970,Muncie Community Schools,1431,Northside Middle School,505,2020,p
1970,Muncie Community Schools,1437,Southside Middle School,593,2020,p
1970,Muncie Community Schools,1470,Grissom Elementary School,471,2020,p
1970,Muncie Community Schools,1482,South View Elementary School,516,2020,p
1970,Muncie Community Schools,1485,Longfellow Elementary School,344,2020,p
1970,Muncie Community Schools,1496,North View Elementary School,296,2020,p
1970,Muncie Community Schools,1513,East Washington Academy,583,2020,p
1970,Muncie Community Schools,1517,West View Elementary School,380,2020,p
1970,Muncie Community Schools,1524,Youth Opportunity Center,85,2020,p
2040,Northeast Dubois Co Sch Corp,1543,Celestine Elementary School,81,2020,p
2040,Northeast Dubois Co Sch Corp,1545,Northeast Dubois High School,277,2020,p
2040,Northeast Dubois Co Sch Corp,1549,Dubois Middle School,253,2020,p
2040,Northeast Dubois Co Sch Corp,1577,Dubois Elementary School,249,2020,p
2100,Southeast Dubois Co Sch Corp,1563,Pine Ridge Elementary School,232,2020,p
2100,Southeast Dubois Co Sch Corp,1581,Ferdinand Elementary School,284,2020,p
2100,Southeast Dubois Co Sch Corp,1583,Forest Park Jr-Sr High School,587,2020,p
2100,Southeast Dubois Co Sch Corp,1586,Cedar Crest Intermediate School,184,2020,p
2110,Southwest Dubois Co Sch Corp,1529,Holland Elementary School,237,2020,p
2110,Southwest Dubois Co Sch Corp,1587,Southridge Middle School,419,2020,p
2110,Southwest Dubois Co Sch Corp,1588,Southridge High School,500,2020,p
2110,Southwest Dubois Co Sch Corp,1590,Huntingburg Elementary School,659,2020,p
2120,Greater Jasper Consolidated Schs,1569,Ireland Elementary School,546,2020,p
2120,Greater Jasper Consolidated Schs,1575,Jasper Middle School,718,2020,p
2120,Greater Jasper Consolidated Schs,1593,Jasper High School,1092,2020,p
2120,Greater Jasper Consolidated Schs,1597,Fifth Street Elementary School,462,2020,p
2120,Greater Jasper Consolidated Schs,1601,Tenth Street School,385,2020,p
2155,Fairfield Community Schools,1613,Fairfield Jr-Sr High School,800,2020,p
2155,Fairfield Community Schools,1621,Millersburg Elementary- Middle Sch,507,2020,p
2155,Fairfield Community Schools,1649,New Paris Elementary School,450,2020,p
2155,Fairfield Community Schools,1652,Benton Elementary School,457,2020,p
